id,name,accountId,hasaddress,infoempresa,web,addressLocality,streetName,streetNumber,floor,latitude,longitude,localityToShow,phoneToShow,freeCallNumber,emails
14072908,Malah Gustavo a,00340562,True,,,Buenos Aires|Quilmes,Alsina,208,2,-34.721107,-58.25764,Quilmes - Buenos Aires,(011) 4254 - 9402,+541142549402,
14178875,Angel Ferraro,01404984,True,,,Buenos Aires|Coronel Dorrego,Av R Fuertes,322,,-38.716583,-61.283333,Coronel Dorrego - Buenos Aires,(02921) 45 - 2088,+542921452088,
15230695,Aldo de Paula Arquitectura,00260756,True,,www.aldodepaula.com.ar,Buenos Aires|Moreno,Méjico,572,,-34.62705,-58.78685,Moreno - Buenos Aires,(0237) 468 - 3732,+542374683732,estudio@aldodepaula.com.ar
16169833,Teyssandier Eduardo,01273771,True,,,Buenos Aires|Pergamino,Lebensohn,2151,,-33.900085,-60.583332,Pergamino - Buenos Aires,(02477) 43 - 4966,+542477434966,
16701959,Block Arquitectura,22777089,True,,,Buenos Aires|Benavídez,Av Benavidez,3784,,-34.402763,-58.68175,Benavídez - Buenos Aires,(011) 15 - 5713 - 6472,+5491157136472,blockventas@gmail.com
15757473,Arquigroup S a,21285559,True,,,Buenos Aires|Pilar,Av Lopez 250,,,,,Pilar - Buenos Aires,(0230) 437 - 3030,+542304373030,
14733056,Marcelo Misa,21232204,True,,,Buenos Aires|José María Jáuregui,España,240,,,,José María Jáuregui - Buenos Aires,(02323) 49 - 7111,+542323497111,
13448127,Raitzin Norberto Arquitecto,00252596,True,,,Buenos Aires|Carlos Casares,Brandsen,196,,-35.616585,-61.36667,Carlos Casares - Buenos Aires,(02395) 45 - 2925,+542395452925,
13721247,Estudio Nestor Nogueira y Asoc,00243531,True,,,Buenos Aires|La Plata,14,1149,9,-34.924,-57.952,La Plata - Buenos Aires,(0221) 483 - 9806,+542214839806,
15780445,Brudnick Sergio G,00212725,True,,,Buenos Aires|Alejandro Petión,M Acosta,64,,-34.966583,-58.683334,Alejandro Petión - Buenos Aires,(02226) 49 - 1518,+542226491518,info@clubdecampoprop.com.ar
10943394,Ava Estudio,00841630,True,,,Buenos Aires|Martínez,Pje Galileo,2445,,-34.497647,-58.50821,Martínez - Buenos Aires,(011) 3534 - 0008,+541135340008,arq.vanoli@gmail.com
12553325,Cuatro Arquitectura SRL,21489305,True,,http://www.cuatroarquitectura.com.ar/,Buenos Aires|Quilmes,Belgrano,924,PB,-34.722927,-58.24743,Quilmes - Buenos Aires,(011) 4253 - 0364,+541142530364,
13854498,Arq,21774649,True,,,Buenos Aires|Costa del Este,Av 2,94,PB,-36.5972,-56.6849,Costa del Este - Buenos Aires,(02246) 43 - 4146,+542246434146,leandrosuarez9@hotmail.com
15663733,Wimag SRL,00622100,True,,www.wimag.com.ar,Buenos Aires|Castelar,Campana,847,PB,-34.64305,-58.562565,Castelar - Buenos Aires,(011) 4627 - 7720,+541146277720,info@wimag.com.ar
15229456,Capba Distrito 5,00269255,True,,www.capba5.com.ar,Buenos Aires|Luján,San Martín,1219,,-34.56889,-59.10474,Luján - Buenos Aires,(02323) 43 - 5770,+542323435770,lujan@capba5.com.ar
16321344,Giraud Cristina Aurora,21919285,True,,,Buenos Aires|La Lonja,Col 12 De Oct,,3,,,La Lonja - Buenos Aires,(0230) 466 - 8626,+542304668626,
11997862,Capponi Roberto H,01278404,True,,,Buenos Aires|Lobos,D Olavarrieta,44,,-35.166584,-59.083332,Lobos - Buenos Aires,(02227) 43 - 2370,+542227432370,
13305554,Mamarin Luis Angel,21570193,True,,,Buenos Aires|Tapiales,Donovan,1480,,-34.70177,-58.509354,Tapiales - Buenos Aires,(011) 4622 - 7279,+541146227279,
13542436,Cantarelli Mario,00045526,True,,,Buenos Aires|Bahía Blanca,Portugal,499,,-38.714,-62.259,Bahía Blanca - Buenos Aires,(0291) 452 - 4025,+542914524025,
13548174,Franco Hector R,00269974,True,,,Buenos Aires|Mercedes,Calle 29,698,,-34.648,-59.431,Mercedes - Buenos Aires,(02324) 42 - 3584,+542324423584,
14181986,Ezcurra Graciela,,True,,,Buenos Aires|Mar del Plata,Laprida,2966,,-38.016783,-57.566017,Mar del Plata - Buenos Aires,(0223) 472 - 7343,+542234727343,
14182174,Beatriz Montero,,True,,,Buenos Aires|Mar del Plata,L Piedrabuena,2227,,-38.060472,-57.554838,Mar del Plata - Buenos Aires,(0223) 484 - 3129,+542234843129,
14182195,Laurizi Horacio,,True,,,Buenos Aires|Mar del Plata,Corrientes,4616,,-38.024352,-57.56275,Mar del Plata - Buenos Aires,(0223) 494 - 6608,+542234946608,
14168725,Ahualli Alberto Arq.,21543183,True,,,Buenos Aires|Temperley,Prof J Mariño,320,PB,-34.779366,-58.397377,Temperley - Buenos Aires,(011) 4298 - 7750,+541142987750,
14773127,Ima Architects,21920859,True,,,Buenos Aires|Martínez,Vieytes,402,,-34.482746,-58.4992,Martínez - Buenos Aires,(011) 4733 - 3307,+541147333307,
10750439,Damonte Rodolfo H,00332843,True,,,Buenos Aires|Lomas de Zamora,Av H Yrigoyen,8642,2,-34.75614,-58.401524,Lomas de Zamora - Buenos Aires,(011) 4243 - 4946,+541142434946,
12095774,Alvarez Oscar Arq.,21543233,True,,,Buenos Aires|Sáenz Peña,Beazley,1134,,-34.601626,-58.535421,Sáenz Peña - Buenos Aires,(011) 4712 - 1269,+541147121269,
14452823,Mendy Juan Martin,01460536,True,,,Buenos Aires|Manuel B Gonnet,20,2972,,-34.888397,-58.01535,Manuel B Gonnet - Buenos Aires,(0221) 484 - 4976,+542214844976,
15600026,Juan Paoletta,01171029,True,,,Buenos Aires|San Martín,Cochabamba,2496,,-34.571224,-58.539673,San Martín - Buenos Aires,(011) 4755 - 1449,+541147551449,jcpaoletta@yahoo.com.ar
14121189,Radio Ayacucho Fm 99.1,00211604,True,,http://www.radioayacucho.com.ar,Buenos Aires|Ayacucho,Alem,970,,-37.153926,-58.487833,Ayacucho - Buenos Aires,(02296) 45 - 1010,+542296451010,radioayacucho@speedy.com.ar
13837632,Spinelli Construcciones y Servicios Estudio de Arquitectura,00077867,True,,,Buenos Aires|Mar del Plata,Av Libertad,4380,,-37.98482,-57.560154,Mar del Plata - Buenos Aires,(0223) 473 - 8872,+542234738872,
14390578,International Playing Card Label Arg SA,21702679,True,,,Buenos Aires|General Rodríguez,Int Lumbreras,S/N,,,,General Rodríguez - Buenos Aires,(0237) 485 - 0210,+542374850210,
15672337,Colegio de Arquitectos de la Provincia D,21886670,True,,,Buenos Aires|La Plata,53,320,,-34.911081,-57.94207,La Plata - Buenos Aires,(0221) 421 - 8032,+542214218032,
16824562,Sttva Studio,22783730,True,,,Buenos Aires|Boulogne Sur Mer,P Marín,2056,,-34.49974,-58.577457,Boulogne Sur Mer - Buenos Aires,(011) 15 - 6959 - 0486,+5491169590486,sattvaconstrucciones@gmail.com
16848427,Verza Arquitectura,22785618,True,,,Buenos Aires|Manuel B Gonnet,Camino Gral Belgrano,491,,,,Manuel B Gonnet - Buenos Aires,(0221) 15 - 641 - 7523,+5492216417523,
13452611,Arquitectura C G,00350271,True,,,Buenos Aires|Temperley,Martí,1130,,-34.774544,-58.380527,Temperley - Buenos Aires,(011) 4292 - 5121,+541142925121,arquitectura_cg@yahoo.com.ar
16938998,C&F Arquitectos,21974084,True,,,Buenos Aires|Zárate,Avellaneda,48,2,-34.095715,-59.026127,Zárate - Buenos Aires,(011) 15 - 4025 - 5323,+5491140255323,santiago@casadidio-fonseca.com
16941834,Vanguardia Estudio,01258019,True,,,Buenos Aires|Villa Gesell,Calle 41,,,,,Villa Gesell - Buenos Aires,(02255) 45 - 5444,+542255455444,
15194894,Alricgalindez Arquitectos,21273105,True,,www.alricgalindez.com.ar,Buenos Aires|Martínez,Catamarca,2292,PB,-34.49369,-58.53037,Martínez - Buenos Aires,(011) 5197 - 7802,+541151977802,info@alricgalindez.com.ar
12554537,Clivaggio Guillermo,21549571,True,,,Buenos Aires|Quilmes,R Güiraldes,539,,-34.73685,-58.23554,Quilmes - Buenos Aires,(011) 4257 - 2234,+541142572234,
13594120,Romina Scagliarino,21730753,True,,,Buenos Aires|Lomas de Zamora,General Alvear,184,,-34.757423,-58.40809,Lomas de Zamora - Buenos Aires,(011) 4392 - 1383,+541143921383,rscagliarino@gmail.com
16946446,Studio 92,22780862,True,,,Buenos Aires|Ezpeleta,SAN JOSE DE SA 5431,,,,,Ezpeleta - Buenos Aires,(011) 15 - 2654 - 3771,+5491126543771,
15223857,Martin Deco Arq,21727156,True,,http://www.martindecoarq.com.ar,Buenos Aires|Garín,1 De Mayo,3478,,-34.428238,-58.753628,Garín - Buenos Aires,(0348) 15 - 451 - 2233,+5493484512233,martin.decoarq@gmail.com
10813113,Bianchi Emiliano M,00834826,True,,,Buenos Aires|Florencio Varela,Calle 84 160 PB,,,,,Florencio Varela - Buenos Aires,(011) 4237 - 9167,+541142379167,
10825193,Arquitecto Perugini,00484838,True,,,Buenos Aires|Adrogué,J A Frías,46,PB,-34.79843,-58.407722,Adrogué - Buenos Aires,(011) 4294 - 3838,+541142943838,
14182175,Marta Susana Ramos Lloveras,21565497,True,,,Buenos Aires|Mar del Plata,M T De Alvear,171,8,-38.032675,-57.555909,Mar del Plata - Buenos Aires,(0223) 480 - 0522,+542234800522,
16237849,Barragan Jose Edmundo,21215454,True,,,Buenos Aires|José C Paz,D F Sarmiento,4408,,-34.521819,-58.741931,José C Paz - Buenos Aires,(02320) 43 - 5953,+542320435953,
16868943,Schulz Arquitectos,22787456,True,,,Buenos Aires|Pilar,Ituzaingó,500,,,,Pilar - Buenos Aires,(011) 15 - 5164 - 6210,+5491151646210,arquitectoschulz@gmail.com
14771555,Crear Interiores,21920789,True,,,Buenos Aires|Mar del Plata,Rodríguez Peña,1472,,-38.01875,-57.546,Mar del Plata - Buenos Aires,(0223) 451 - 1632,+542234511632,
14771565,Aulet & Yaregui,21920807,True,,http://www.ayarq.com.ar/,Buenos Aires|La Lonja,Panamericana km 50 Edif Concord Dpto 109,,,,,La Lonja - Buenos Aires,(0230) 464 - 4567,+542304644567,estudio@aulet.com.ar
14809442,Ferreres Mandrioni Arquitectura,21928725,True,,,Buenos Aires|Florencio Varela,Dr S Sallares,350,PB,-34.807667,-58.272217,Florencio Varela - Buenos Aires,(011) 4255 - 0642,+541142550642,fm_obras@yahoo.com.ar
15203785,Capbaiv,01180664,True,,www.capbaiv.org,Buenos Aires|San Martín,Liniers,1906,,-34.580704,-58.539066,San Martín - Buenos Aires,(011) 4755 - 0079,+541147550079,sanmartin@capbaiv.org
15315579,Estudio Medan,01252515,True,,www.estudiomedan.com,Buenos Aires|Nordelta,Bv D Mirador,220,,,,Nordelta - Buenos Aires,(011) 4871 - 8011,+541148718011,info@estudiomedan.com
15589358,Ia Arquitectura,21989776,True,,,Buenos Aires|Mar del Plata,180 S/N Ruta 2,,,,,Mar del Plata - Buenos Aires,(0223) 15 - 663 - 8499,+5492236638499,ezequiel_mdp08@yahoo.com.ar
15604238,Estudio Indo,21991619,True,,,Buenos Aires|La Plata,5,555,3,-34.90824,-57.95431,La Plata - Buenos Aires,(0221) 15 - 557 - 1254,+5492215571254,estudioindo@gmail.com
15639945,Santiago Cordeyro,01177436,True,,www.santiagocordeyro.com.ar,Buenos Aires|Martínez,D Rocha,674,,-34.48431,-58.514317,Martínez - Buenos Aires,(011) 4793 - 4478,+541147934478,scordeyro@santiagocordeyro.com.ar
15825182,Arquitecta Carolina Deltour,00250983,True,,http://www.facebook.com/cdestudioarg,Buenos Aires|Trenque Lauquen,F Vignau,282,,-35.966583,-62.733334,Trenque Lauquen - Buenos Aires,(02392) 42 - 3671,+542392423671,
16007529,Lozano Interiores,22382429,True,,,Buenos Aires|Villa Ballester,Gral Artigas 2277,,,,,Villa Ballester - Buenos Aires,(011) 15 - 6159 - 2365,+5491161592365,syl.lozano@yahoo.com.ar
16091086,Follet Arquitectos,01182226,True,,www.follett.com.ar,Buenos Aires|San Isidro,BLANCO ENCALADA,150,1,-34.493065,-58.552998,San Isidro - Buenos Aires,(011) 4763 - 7777,+541147637777,estudio@follett.com.ar
14282182,Aldalur y Asoc.,21661917,True,,,Buenos Aires|La Lonja,Los Manzanos,1000,,,,La Lonja - Buenos Aires,(0230) 430 - 0120,+542304300120,arq_aldalur@yahoo.com
14935461,Efc Echave y Fernandez Criado Arquitectos,21936191,True,,,Buenos Aires|Balcarce,Calle 28,912,,-37.866585,-58.25,Balcarce - Buenos Aires,(02266) 42 - 2113,+542266422113,
15618624,Sabrina Magallanes Arquitecta,01435167,True,,www.smarq.com.ar,Buenos Aires|Quilmes,C Pellegrini,376,,-34.725513,-58.264755,Quilmes - Buenos Aires,(011) 4254 - 7964,+541142547964,
15719133,Ead Estudio de Arquitectura y Diseño,00555776,True,,www.estudioead.com.ar,Buenos Aires|Coronel Brandsen,Bv B Mitre,664,,-35.158543,-58.24547,Coronel Brandsen - Buenos Aires,(02223) 44 - 2321,+542223442321,info@estudioead.com.ar
15830369,Diego Cassiani Arquitecto y Asociados,21430658,True,,www.diegocassiani.com.ar,Buenos Aires|La Plata,Diagonal 74,2663,,-34.936752,-57.953953,La Plata - Buenos Aires,(0221) 417 - 7271,+542214177271,estudio@diegocassiani.com.ar
16094740,Bracco Juliana Arquitecta,21292778,True,,,Buenos Aires|Colón,Calle 49,960,,-33.98325,-61.1,Colón - Buenos Aires,(02473) 43 - 0714,+542473430714,juliana_bracco@yahoo.com.ar
14168765,Di Calogero Vicente,21549685,True,,,Buenos Aires|José Mármol,Bynnon,2498,PB,-34.790676,-58.37634,José Mármol - Buenos Aires,(011) 4293 - 1802,+541142931802,
16439245,Bertoli SA,00210502,True,,www.bertoliconstructora.com.ar,Buenos Aires|Tandil,Gral Pinto,544,1,-37.327995,-59.135998,Tandil - Buenos Aires,(0249) 444 - 0480,+542494440480,mbertoli@bertoliconstructora.com.ar
13452116,Aequitectos Ag - Arq.,00874239,True,,http://www.edilizio.com.a,Buenos Aires|Florida,Cnel J Bogado,2324,,-34.541294,-58.485264,Florida - Buenos Aires,(011) 15 - 3378 - 2242,+5491133782242,
12047986,De Arquitectos,21531438,True,,,Buenos Aires|Olivos,Corrientes,615,8,-34.50892,-58.480812,Olivos - Buenos Aires,(011) 4790 - 3340,+541147903340,
14153907,Estudio Lamagni,21518807,True,,www.estudiolamagni.com.ar,Buenos Aires|El Palomar,Gral Victorica,445,,-34.608105,-58.595757,El Palomar - Buenos Aires,(011) 4751 - 7824,+541147517824,
16921869,Silvina,22797067,True,,,Buenos Aires|Ciudad Madero,Caaguazú 1484,,,,,Ciudad Madero - Buenos Aires,(011) 15 - 2717 - 4840,+5491127174840,
16921933,Aguzzi Daniel,22797129,True,,,Buenos Aires|Florida,Antonio Malaver 3496,,,,,Florida - Buenos Aires,(011) 15 - 5615 - 5213,+5491156155213,
16921999,Alfonso Aldo,22797195,True,,,Buenos Aires|Villa Bosch,La Cautiva 7359,,,,,Villa Bosch - Buenos Aires,(011) 15 - 2393 - 1745,+5491123931745,
16922006,Almada Nelson,22797202,True,,,Buenos Aires|Billinghurst,Moreno 4085,,,,,Billinghurst - Buenos Aires,(011) 15 - 6024 - 4404,+5491160244404,
16922030,Alvarez Benedettini Jorge,22797226,True,,,Buenos Aires|Fátima,Camino Gral. San Antonio 1359,,,,,Fátima - Buenos Aires,(011) 15 - 3918 - 5600,+5491139185600,
16922126,Ariel Martin,22797322,True,,,Buenos Aires|Castelar,Carlos Casares 1027,,,,,Castelar - Buenos Aires,(011) 15 - 6437 - 6184,+5491164376184,
16922139,Arrigo Martin,22797335,True,,,Buenos Aires|González Catán,Calle Rosales,,,,,González Catán - Buenos Aires,(011) 15 - 6544 - 1002,+5491165441002,
16922242,Bellemmi Ezequiel,22797438,True,,,Buenos Aires|Ramos Mejía,Colón 1138,,,,,Ramos Mejía - Buenos Aires,(011) 15 - 6173 - 0540,+5491161730540,
16922325,Benitez Jorge,22797449,True,,,Buenos Aires|Trujui,San Emilio 1270,,,,,Trujui - Buenos Aires,(011) 15 - 6447 - 2973,+5491164472973,
16922330,Brizuela Franco,22797526,True,,,Buenos Aires|Ingeniero Budge,R. Venzano 2038,,,,,Ingeniero Budge - Buenos Aires,(011) 15 - 2348 - 8564,+5491123488564,
15629207,Construcnor SA,01180884,True,,www.construcnorsa.com.ar,Buenos Aires|Carapachay,Montes De Oca,6430,,-34.532505,-58.540783,Carapachay - Buenos Aires,(011) 4756 - 8085,+541147568085,
12147414,Czajkowski Cristina,21549602,True,,,Buenos Aires|Zárate,Rta Nac 9,9,,-34.1022,-59.0247,Zárate - Buenos Aires,(03487) 43 - 0531,+543487430531,
13417957,Alvarez Jorge Luis Arq.,21543228,True,,,Buenos Aires|Sáenz Peña,B LYNCH,3194,,-34.596772,-58.529894,Sáenz Peña - Buenos Aires,(011) 4757 - 5757,+541147575757,
14155170,Estudio Sangiuliano Saviano SRL,21273845,True,,www.sangiuliano.com.ar,Buenos Aires|Béccar,Ing Marconi,3083,,-34.473392,-58.558315,Béccar - Buenos Aires,(011) 4519 - 2506,+541145192506,info@sangiuliano.com.ar
16155882,Mercedes Fariña,21265199,True,,,Buenos Aires|José Ingenieros,S Pedro C319,1720,07,,,José Ingenieros - Buenos Aires,(011) 4712 - 6107,+541147126107,
15623122,Wes Inmobiliaria SRL,01186725,True,,,Buenos Aires|Boulogne Sur Mer,Av Sucre,439,,-34.499165,-58.559822,Boulogne Sur Mer - Buenos Aires,(011) 4700 - 8070,+541147008070,
15817068,Maria Luisa Sorolla,00833607,True,,,Buenos Aires|Zárate,F Andrade,59,,-34.096046,-59.026955,Zárate - Buenos Aires,(03487) 42 - 4988,+543487424988,
10876017,Estudio Chunchuna Villafañe,21225420,True,,,Buenos Aires|Florida,Gral L Heras,2565,,-34.537186,-58.49178,Florida - Buenos Aires,(011) 4796 - 0676,+541147960676,
14241612,Maria Paula Rodriguez Noya,01262648,True,,,Buenos Aires|Tigre,R Castiglioni,2235,,-34.427395,-58.601654,Tigre - Buenos Aires,(011) 4731 - 9217,+541147319217,
14253725,O´Connor Cristian,01377105,True,,,Buenos Aires|Martínez,J D De Solís,940,,-34.472589,-58.492969,Martínez - Buenos Aires,(011) 4793 - 9379,+541147939379,
14734692,Tecnica Fiosan Sh de Adrian Ciraulo y Cristian,21628211,True,,,Buenos Aires|Campana,Av Rivadavia,629,2,-34.168431,-58.959757,Campana - Buenos Aires,(03489) 42 - 2019,+543489422019,
14887548,A Boc y Asoc Soc Resp Limitada,21683279,True,,,Buenos Aires|San Martín,Belgrano,3840,1,-34.578323,-58.537847,San Martín - Buenos Aires,(011) 4752 - 9141,+541147529141,
14153994,Chepoa SA,21534759,True,,http://www.fischmensa.com/,Buenos Aires|San Isidro,E Díaz,102,,-34.46672,-58.51804,San Isidro - Buenos Aires,(011) 4742 - 7892,+541147427892,recepcion@chepoasa.com.ar
14085450,Antonio J Rios,00709762,True,,,Buenos Aires|Salto,9 De Julio,222,,-34.299915,-60.25,Salto - Buenos Aires,(02474) 42 - 2448,+542474422448,
12754013,Estudio Guarino & Asoc Arquitectos,00785278,True,,,Buenos Aires|Merlo,Juncal,587,,-34.668224,-58.727184,Merlo - Buenos Aires,(0220) 483 - 8415,+542204838415,
14153999,Idea 2 Arquitectura,21534993,True,,,Buenos Aires|Florida,M J Haedo,1861,,-34.53061,-58.485138,Florida - Buenos Aires,(011) 4791 - 7437,+541147917437,
12554059,Dommus Arquitectura,21531521,True,,,Buenos Aires|Lanús,Pte Quintana,160,PB,-34.710373,-58.39394,Lanús - Buenos Aires,(011) 4241 - 8397,+541142418397,
15629105,Arquiclick,00784310,True,,www.arquiclick.com.ar,Buenos Aires|Burzaco,Humberto Primo,618,,-34.82421,-58.393635,Burzaco - Buenos Aires,(011) 4238 - 3607,+541142383607,info@arquiclick.com.ar
16909736,Coninarq,22792482,True,,,Buenos Aires|Saladillo,Av San Martín,3299,,,,Saladillo - Buenos Aires,(02345) 15 - 65 - 1597,+5492345651597,mfmengarelli@hotmail.com
15153481,Elias+Vermaasen Arquitectos y Asoc,00790528,True,,www.evarquitectos.com.ar,Buenos Aires|Quilmes,Humberto I,320,PB,-34.72322,-58.253384,Quilmes - Buenos Aires,(011) 4224 - 0515,+541142240515,
12554528,Daniel Carbonelli,21549490,True,,,Buenos Aires|Luis Guillón,Robertson,2045,,-34.806747,-58.43944,Luis Guillón - Buenos Aires,(011) 4281 - 2359,+541142812359,
10851757,"Forconi, Carlos a",00087700,True,,,Buenos Aires|Mar del Plata,San Luis,1932,,-38.000756,-57.549224,Mar del Plata - Buenos Aires,(0223) 494 - 1361,+542234941361,forconicarlos@speedy.com.ar
11501317,Sandra Martin,00736585,True,,,Buenos Aires|Villa Gesell,Avenida 3,,,,,Villa Gesell - Buenos Aires,(02255) 47 - 4805,+542255474805,smartin@telpin.com.ar
10814307,Clases de Apoyo,00831082,True,,,Buenos Aires|Ramos Mejía,J Pizzurno,175,2,-34.644928,-58.55719,Ramos Mejía - Buenos Aires,(011) 4658 - 2708,+541146582708,
11192224,Fernandez Treviño Arquitecto,00648473,True,,,Buenos Aires|Bolívar,Rivas,355,,-36.233418,-61.11667,Bolívar - Buenos Aires,(02314) 42 - 8553,+542314428553,
11651910,Jorge Contreras - Granza,00259055,True,,,Buenos Aires|Paso del Rey,Lacarra,335,,-34.649044,-58.74912,Paso del Rey - Buenos Aires,(0237) 462 - 5481,+542374625481,
12855470,Arqcons SRL,00532463,True,,www.arqcons.com.ar,Buenos Aires|Pilar,Carlos Calvo,590,1,,,Pilar - Buenos Aires,(0230) 464 - 4777,+542304644777,info@arqcons.com.ar
13083916,Cima SRL,00259051,True,,,Buenos Aires|Moreno,Av Victorica,1128,,-34.635498,-58.79207,Moreno - Buenos Aires,(0237) 463 - 1270,+542374631270,
13546746,Cambronero Montes Francisco,00233003,True,,,Buenos Aires|La Plata,32,556,,-34.9,-57.968,La Plata - Buenos Aires,(0221) 483 - 4224,+542214834224,
14085296,Hermani Sergio Estudio de Arquitectura,00701877,True,,,Buenos Aires|Daireaux,9 De Julio,147,,-36.616753,-61.75,Daireaux - Buenos Aires,(02316) 45 - 3676,+542316453676,sergiohermani@hotmail.com
15660154,Santiago Brunengo,00658459,True,,www.estudiovergani.com.ar,Buenos Aires|Villa Gesell,Paseo 107,444,,-37.24934,-56.955055,Villa Gesell - Buenos Aires,(02255) 46 - 5388,+542255465388,arqjorgevergani@gesell.com.ar
15964762,La Torre Guillermo Arquitecto,21518563,True,,http://www.guillermolatorre.com.ar,Buenos Aires|Olavarría,España,1220,,-36.88445,-60.30974,Olavarría - Buenos Aires,(02284) 42 - 8800,+542284428800,
13207243,Coste & Coste Mantenimiento y Restauracion en Altura,00496130,True,,,Buenos Aires|Mar del Plata,General Paunero,3225,,-38.0202,-57.539575,Mar del Plata - Buenos Aires,(0223) 486 - 3795,+542234863795,
13448608,Arquitecto Victor Patalano,00323939,True,,,Buenos Aires|Quilmes,Av V López,1279,,-34.725916,-58.263563,Quilmes - Buenos Aires,(011) 4224 - 2563,+541142242563,
13454255,Manfidan,00241772,True,,,Buenos Aires|La Plata,122,540,,,,La Plata - Buenos Aires,(0221) 424 - 0500,+542214240500,
13910416,Abarate Costo y Tiempo,00868917,True,,,Buenos Aires|Ramos Mejía,Sgto Cabral,872,,-34.64682,-58.55428,Ramos Mejía - Buenos Aires,(011) 15 - 6991 - 7600,+5491169917600,
14065682,Amichetti Daniel R,00224302,True,,,Buenos Aires|Rojas,Necochea,425,,-34.200085,-60.733334,Rojas - Buenos Aires,(02475) 46 - 3113,+542475463113,
16233077,Inmobiliaria - Arquitectura Concepto,00650665,True,,www.e-concepto.com.ar,Buenos Aires|Pergamino,Moreno,902,,-33.899,-60.566,Pergamino - Buenos Aires,(02477) 43 - 3795,+542477433795,concepto@e-concepto.com.ar
16393057,Cristofoli,00228246,True,,www.cristofoliweb.com,Buenos Aires|La Plata,15,163,,-34.910861,-57.973518,La Plata - Buenos Aires,(0221) 421 - 1044,+542214211044,jimenacristofoli@hotmail.com
16230407,Merli SA - Empresa Constructora,00209849,True,,,Buenos Aires|Tandil,Av J D Buzón,901,,-37.316956,-59.12007,Tandil - Buenos Aires,(0249) 443 - 4318,+542494434318,constructoramerli@hotmail.com
14120848,Bernaola y Bautista Construcciones,00213520,True,,,Buenos Aires|Roque Pérez,Alberdi,1203,,-35.400085,-59.3,Roque Pérez - Buenos Aires,(02227) 49 - 2425,+542227492425,
16207294,Jorge Swinnen Arquitecto,22540230,True,,,Buenos Aires|Mercedes,Calle 104 Bis 3021,,,,,Mercedes - Buenos Aires,(02324) 42 - 3706,+542324423706,jorgeswinnen@yahoo.com.ar
14565954,Arqlgdesign,21886128,True,,www.arqlgdesign.com,Buenos Aires|Tigre,Montevideo,1378,PB,-34.433014,-58.58424,Tigre - Buenos Aires,(011) 15 - 5185 - 9359,+5491151859359,arquinewdesign@gmail.com
15013252,Mendez Marcela a,00848859,True,,,Buenos Aires|José C Paz,Av G Campos,6015,,-34.52759,-58.752142,José C Paz - Buenos Aires,(02320) 42 - 3694,+542320423694,
15773337,Carlos Robacio,00711795,True,,,Buenos Aires|Bahía Blanca,Fitz Roy,133,,-38.72306,-62.26472,Bahía Blanca - Buenos Aires,(0291) 452 - 3602,+542914523602,
12851620,Vaccarezza y Tenesini Arquitectos,00266634,True,,www.arquitectosvta.com.ar/contacto.php,Buenos Aires|Pilar,Alsina,875,,-34.461362,-58.917383,Pilar - Buenos Aires,(0230) 443 - 0900,+542304430900,info@arquitectosvta.com.ar
16932746,Patricia Cervi - Arquitectura Interior,21547704,True,,www.patriciacervi.com.ar,Buenos Aires|Béccar,Charcas,1637,,-34.4658,-58.53212,Béccar - Buenos Aires,(011) 15 - 5937 - 5600,+5491159375600,info@patriciacervi.com.ar
15017913,Arquitecto Luis Albino,00219788,True,,,Buenos Aires|Lincoln,Caseros,260,,-34.866585,-61.55,Lincoln - Buenos Aires,(02355) 42 - 2457,+542355422457,
10773351,Colegio de Arquitectos,00051560,True,,,Buenos Aires|Carmen de Patagones,Dr Baraja,395,,-40.80097,-62.963665,Carmen de Patagones - Buenos Aires,(02920) 46 - 3989,+542920463989,
10773809,Petrillo Carlos,00084733,True,,,Buenos Aires|Mar del Plata,San Luis,1632,4,-37.998,-57.54727,Mar del Plata - Buenos Aires,(0223) 491 - 5254,+542234915254,
10802659,Davico / Cavanna Arquitectos,00327662,True,,,Buenos Aires|Ezeiza,D Laure,900,PB,-34.863056,-58.51594,Ezeiza - Buenos Aires,(011) 4232 - 2000,+541142322000,
12852551,Guillermina Burcheri,00529529,True,,,Buenos Aires|Pilar,El Rincón,756,,-34.452388,-58.916723,Pilar - Buenos Aires,(0230) 442 - 8469,+542304428469,
13545544,Renacimiento,00216563,True,,,Buenos Aires|Chivilcoy,Av Sarmiento,135,,-34.899,-60.015,Chivilcoy - Buenos Aires,(02346) 42 - 2974,+542346422974,
13547129,Scorcelli Jorge Alberto,00237423,True,,,Buenos Aires|La Plata,15,1743,,-34.935,-57.94,La Plata - Buenos Aires,(0221) 457 - 0741,+542214570741,
14376162,Dubourg Nicolas e,00209336,True,,,Buenos Aires|Tandil,Av Avellaneda,1491,,-37.322,-59.136,Tandil - Buenos Aires,(0249) 442 - 3458,+542494423458,
15179600,Willy Chalon Producciones,21829021,True,,www.willychalon.wix.com/willy-chalon-producciones,Buenos Aires|Pergamino,Méjico,1333,,-33.900085,-60.583332,Pergamino - Buenos Aires,(02477) 15 - 65 - 2002,+5492477652002,willychalon@yahoo.com.ar
15587957,Entasis Arquitectura,21656323,True,,,Buenos Aires|Miramar,Calle 33,469,,-38.250084,-57.833332,Miramar - Buenos Aires,(02291) 15 - 41 - 1111,+5492291411111,
